month,district,pincode,variety,temperature,rainfall,humidity,water_availability,suitability
11,Kozhikode,673572,Sreekara,28.4,56.4,75.1,Medium,Plant with Care
11,Kozhikode,673572,Sreekara,27.3,270.3,81.1,High,Recommended
11,Kozhikode,673572,Sreekara,27.3,238.3,79.5,Medium,Recommended
11,Kozhikode,673639,Sreekara,26.8,133.6,70.3,High,Recommended
11,Kozhikode,673639,Sreekara,25.0,224.4,57.2,Medium,Recommended
11,Kozhikode,673639,Sreekara,28.0,225.0,93.3,High,Plant with Care
11,Kozhikode,673639,Sreekara,25.1,231.5,78.6,High,Recommended
11,Kozhikode,673639,Sreekara,30.2,181.3,85.1,Medium,Plant with Care
12,Kozhikode,673001,Sreekara,23.3,40.4,67.4,Low,Not Recommended
12,Kozhikode,673001,Sreekara,21.6,63.5,70.9,Medium,Plant with Care
12,Kozhikode,673001,Sreekara,26.5,76.7,63.4,High,Plant with Care
12,Kozhikode,673001,Sreekara,23.5,112.5,75.0,High,Recommended
12,Kozhikode,673001,Sreekara,22.0,51.6,76.7,Medium,Plant with Care
12,Kozhikode,673017,Sreekara,24.9,58.0,66.3,Medium,Plant with Care
12,Kozhikode,673017,Sreekara,22.1,84.5,62.3,Low,Not Recommended
12,Kozhikode,673017,Sreekara,24.9,83.1,78.9,Medium,Plant with Care
12,Kozhikode,673017,Sreekara,24.8,19.2,55.5,Low,Not Recommended
12,Kozhikode,673017,Sreekara,23.2,7.0,80.5,High,Plant with Care
12,Kozhikode,673572,Sreekara,24.8,56.5,63.8,Medium,Plant with Care
12,Kozhikode,673572,Sreekara,27.4,51.7,79.7,Low,Not Recommended
12,Kozhikode,673572,Sreekara,27.9,63.7,60.3,Medium,Plant with Care
12,Kozhikode,673572,Sreekara,27.8,28.7,72.6,Low,Not Recommended
12,Kozhikode,673572,Sreekara,22.5,30.7,61.1,Medium,Plant with Care
12,Kozhikode,673639,Sreekara,27.3,81.3,62.4,Medium,Plant with Care
12,Kozhikode,673639,Sreekara,24.9,35.6,72.2,Medium,Plant with Care
12,Kozhikode,673639,Sreekara,20.1,78.5,71.6,Medium,Plant with Care
12,Kozhikode,673639,Sreekara,26.8,127.2,67.2,High,Recommended
12,Kozhikode,673639,Sreekara,27.4,87.0,74.2,Medium,Plant with Care
1,Wayanad,670644,Panniyur 1,19.0,35.6,85.4,High,Plant with Care
1,Wayanad,670644,Panniyur 1,18.4,57.3,89.3,Medium,Plant with Care
1,Wayanad,670644,Panniyur 1,19.3,57.0,78.1,High,Plant with Care
1,Wayanad,670644,Panniyur 1,16.6,44.6,82.1,High,Not Recommended
1,Wayanad,670644,Panniyur 1,22.8,66.0,76.3,High,Plant with Care
1,Wayanad,673121,Panniyur 1,20.2,47.6,70.2,High,Plant with Care
1,Wayanad,673121,Panniyur 1,19.7,102.0,59.6,High,Plant with Care
1,Wayanad,673121,Panniyur 1,21.9,68.4,74.5,High,Plant with Care
1,Wayanad,673121,Panniyur 1,21.0,82.0,57.6,High,Plant with Care
1,Wayanad,673121,Panniyur 1,17.1,24.4,81.3,High,Not Recommended
1,Wayanad,673575,Panniyur 1,21.0,23.8,71.8,Medium,Plant with Care
1,Wayanad,673575,Panniyur 1,21.0,39.7,72.9,Medium,Plant with Care
1,Wayanad,673575,Panniyur 1,20.6,25.5,76.6,High,Plant with Care
1,Wayanad,673575,Panniyur 1,19.8,97.3,74.2,High,Plant with Care
1,Wayanad,673575,Panniyur 1,19.4,102.2,69.7,High,Plant with Care
1,Wayanad,673593,Panniyur 1,18.4,73.3,44.6,High,Not Recommended
1,Wayanad,673593,Panniyur 1,23.0,0.0,87.6,Medium,Plant with Care
1,Wayanad,673593,Panniyur 1,19.9,38.2,79.1,Medium,Plant with Care
1,Wayanad,673593,Panniyur 1,18.9,76.7,54.9,Medium,Plant with Care
1,Wayanad,673593,Panniyur 1,22.8,50.0,80.4,Low,Plant with Care
2,Wayanad,670644,Panniyur 1,17.3,77.4,67.8,High,Not Recommended
2,Wayanad,670644,Panniyur 1,18.5,60.4,77.8,Low,Not Recommended
2,Wayanad,670644,Panniyur 1,18.5,34.6,68.5,High,Plant with Care
2,Wayanad,670644,Panniyur 1,20.6,12.9,60.3,Medium,Plant with Care
2,Wayanad,670644,Panniyur 1,17.9,30.7,69.1,Medium,Not Recommended
2,Wayanad,673121,Panniyur 1,20.2,67.5,83.9,Medium,Plant with Care
2,Wayanad,673121,Panniyur 1,21.7,43.7,48.5,Medium,Plant with Care
2,Wayanad,673121,Panniyur 1,18.9,53.2,61.1,Low,Not Recommended
2,Wayanad,673121,Panniyur 1,16.1,64.6,62.0,High,Not Recommended
2,Wayanad,673121,Panniyur 1,18.7,46.7,69.5,Medium,Plant with Care
2,Wayanad,673575,Panniyur 1,20.8,75.3,64.2,Low,Plant with Care
2,Wayanad,673575,Panniyur 1,19.5,83.4,63.5,Low,Not Recommended
2,Wayanad,673575,Panniyur 1,16.7,49.7,76.9,Medium,Not Recommended
2,Wayanad,673575,Panniyur 1,16.6,18.9,63.7,High,Not Recommended
2,Wayanad,673575,Panniyur 1,21.1,46.9,59.0,Medium,Plant with Care
2,Wayanad,673593,Panniyur 1,17.5,47.8,59.3,Low,Not Recommended
2,Wayanad,673593,Panniyur 1,20.6,57.3,72.7,Medium,Plant with Care
2,Wayanad,673593,Panniyur 1,21.7,48.1,79.2,High,Plant with Care
2,Wayanad,673593,Panniyur 1,22.0,90.2,50.9,High,Plant with Care
2,Wayanad,673593,Panniyur 1,17.5,27.7,68.4,Medium,Not Recommended
3,Wayanad,670644,Panniyur 1,29.4,115.6,81.4,High,Recommended
3,Wayanad,670644,Panniyur 1,25.8,104.6,91.8,Medium,Plant with Care
3,Wayanad,670644,Panniyur 1,30.8,0.0,61.2,Medium,Plant with Care
3,Wayanad,670644,Panniyur 1,28.3,65.6,82.1,Medium,Plant with Care
3,Wayanad,670644,Panniyur 1,28.2,107.2,77.5,Medium,Recommended
3,Wayanad,673121,Panniyur 1,26.9,0.0,72.9,Low,Not Recommended
3,Wayanad,673121,Panniyur 1,28.2,148.6,80.1,Low,Plant with Care
3,Wayanad,673121,Panniyur 1,26.3,114.0,79.4,Medium,Recommended
3,Wayanad,673121,Panniyur 1,29.0,156.6,75.2,High,Recommended
3,Wayanad,673121,Panniyur 1,29.7,128.2,73.8,Low,Plant with Care
3,Wayanad,673575,Panniyur 1,30.7,129.6,82.1,High,Plant with Care
3,Wayanad,673575,Panniyur 1,29.9,152.1,81.4,Low,Plant with Care
3,Wayanad,673575,Panniyur 1,25.9,8.1,73.8,Low,Not Recommended
3,Wayanad,673575,Panniyur 1,26.2,196.2,81.7,Medium,Recommended
3,Wayanad,673575,Panniyur 1,27.4,122.1,77.8,High,Recommended
3,Wayanad,673593,Panniyur 1,28.1,203.7,75.2,Medium,Recommended
3,Wayanad,673593,Panniyur 1,23.9,80.5,70.7,Medium,Plant with Care
3,Wayanad,673593,Panniyur 1,29.6,94.4,67.5,Medium,Plant with Care
3,Wayanad,673593,Panniyur 1,28.0,182.0,72.2,Medium,Recommended
3,Wayanad,673593,Panniyur 1,26.8,246.5,53.5,Medium,Recommended
4,Wayanad,670644,Panniyur 1,28.0,67.0,75.3,Low,Not Recommended
4,Wayanad,670644,Panniyur 1,24.2,57.0,66.9,Low,Not Recommended
4,Wayanad,670644,Panniyur 1,26.9,133.8,82.1,High,Recommended
4,Wayanad,670644,Panniyur 1,26.7,123.3,77.7,High,Recommended
4,Wayanad,670644,Panniyur 1,27.8,130.2,73.3,Low,Plant with Care
4,Wayanad,673121,Panniyur 1,24.7,168.7,84.0,Medium,Recommended
4,Wayanad,673121,Panniyur 1,27.4,127.1,69.2,Medium,Recommended
4,Wayanad,673121,Panniyur 1,26.8,263.6,70.3,High,Recommended
4,Wayanad,673121,Panniyur 1,28.9,115.5,84.2,Medium,Recommended
4,Wayanad,673121,Panniyur 1,29.1,133.8,71.8,High,Recommended
4,Wayanad,673575,Panniyur 1,28.6,144.9,72.3,Medium,Recommended
4,Wayanad,673575,Panniyur 1,30.6,162.6,83.4,Medium,Recommended
4,Wayanad,673575,Panniyur 1,27.1,176.7,73.3,High,Recommended
4,Wayanad,673575,Panniyur 1,26.8,113.8,94.2,Medium,Plant with Care
4,Wayanad,673575,Panniyur 1,26.1,194.7,87.9,Medium,Recommended
4,Wayanad,673593,Panniyur 1,27.5,173.8,72.4,High,Recommended
4,Wayanad,673593,Panniyur 1,28.4,136.6,82.6,High,Recommended
4,Wayanad,673593,Panniyur 1,26.2,102.8,79.9,Low,Plant with Care
4,Wayanad,673593,Panniyur 1,30.0,155.4,70.7,High,Recommended
4,Wayanad,673593,Panniyur 1,28.3,111.8,77.1,High,Recommended
5,Wayanad,670644,Panniyur 1,28.3,158.3,75.5,High,Recommended
5,Wayanad,670644,Panniyur 1,26.7,55.1,67.1,Low,Not Recommended
5,Wayanad,670644,Panniyur 1,29.0,121.3,62.2,High,Recommended
5,Wayanad,670644,Panniyur 1,31.4,122.5,76.8,Medium,Plant with Care
5,Wayanad,670644,Panniyur 1,29.4,142.7,71.7,Low,Plant with Care
5,Wayanad,673121,Panniyur 1,28.2,135.3,75.9,High,Recommended
5,Wayanad,673121,Panniyur 1,28.6,114.1,60.7,High,Recommended
5,Wayanad,673121,Panniyur 1,28.3,111.0,87.0,Medium,Plant with Care
5,Wayanad,673121,Panniyur 1,25.5,67.8,78.4,Medium,Plant with Care
5,Wayanad,673121,Panniyur 1,27.7,94.3,65.9,Low,Not Recommended
5,Wayanad,673575,Panniyur 1,30.5,122.1,76.7,High,Plant with Care
5,Wayanad,673575,Panniyur 1,28.2,36.8,74.6,Low,Not Recommended
5,Wayanad,673575,Panniyur 1,23.8,106.7,67.8,Medium,Recommended
5,Wayanad,673575,Panniyur 1,29.1,147.4,75.0,High,Recommended
5,Wayanad,673575,Panniyur 1,29.9,202.7,70.3,Medium,Recommended
5,Wayanad,673593,Panniyur 1,28.4,121.8,75.6,Low,Plant with Care
5,Wayanad,673593,Panniyur 1,27.1,149.5,84.3,High,Recommended
5,Wayanad,673593,Panniyur 1,28.6,91.2,78.2,Medium,Plant with Care
5,Wayanad,673593,Panniyur 1,28.3,165.1,50.1,Medium,Recommended
5,Wayanad,673593,Panniyur 1,30.0,103.0,80.4,Medium,Recommended
6,Wayanad,670644,Panniyur 1,23.8,493.0,77.9,High,Recommended
6,Wayanad,670644,Panniyur 1,24.3,388.3,76.4,Medium,Recommended
6,Wayanad,670644,Panniyur 1,25.4,293.0,84.8,High,Recommended
6,Wayanad,670644,Panniyur 1,23.2,301.6,87.5,High,Recommended
6,Wayanad,670644,Panniyur 1,22.4,375.1,76.4,High,Recommended
6,Wayanad,673121,Panniyur 1,24.1,306.5,78.2,High,Recommended
6,Wayanad,673121,Panniyur 1,27.3,350.3,84.9,High,Recommended
6,Wayanad,673121,Panniyur 1,24.2,341.5,88.0,High,Recommended
6,Wayanad,673121,Panniyur 1,24.2,332.1,85.3,High,Recommended
6,Wayanad,673121,Panniyur 1,20.7,293.4,87.7,High,Recommended
6,Wayanad,673575,Panniyur 1,23.5,261.2,89.3,Medium,Recommended
6,Wayanad,673575,Panniyur 1,22.9,313.6,86.9,High,Recommended
6,Wayanad,673575,Panniyur 1,24.6,459.4,88.2,Medium,Recommended
6,Wayanad,673575,Panniyur 1,23.5,314.3,90.2,High,Recommended
6,Wayanad,673575,Panniyur 1,25.7,345.5,79.5,High,Recommended
6,Wayanad,673593,Panniyur 1,27.8,336.0,80.9,Medium,Recommended
6,Wayanad,673593,Panniyur 1,25.5,267.4,83.1,High,Recommended
6,Wayanad,673593,Panniyur 1,19.1,240.2,88.2,High,Recommended
6,Wayanad,673593,Panniyur 1,22.7,425.3,86.1,High,Recommended
6,Wayanad,673593,Panniyur 1,22.7,442.5,82.5,High,Recommended
7,Wayanad,670644,Panniyur 1,24.2,340.8,87.8,High,Recommended
7,Wayanad,670644,Panniyur 1,27.0,600.0,85.8,High,Plant with Care
7,Wayanad,670644,Panniyur 1,25.1,269.2,95.0,High,Recommended
7,Wayanad,670644,Panniyur 1,20.1,401.8,91.0,High,Plant with Care
7,Wayanad,670644,Panniyur 1,22.6,228.6,93.0,High,Recommended
7,Wayanad,673121,Panniyur 1,28.3,147.3,91.1,High,Recommended
7,Wayanad,673121,Panniyur 1,24.3,290.4,88.4,High,Recommended
7,Wayanad,673121,Panniyur 1,23.0,461.1,79.0,High,Recommended
7,Wayanad,673121,Panniyur 1,21.7,343.1,93.1,High,Recommended
7,Wayanad,673121,Panniyur 1,21.4,339.8,80.6,High,Recommended
7,Wayanad,673575,Panniyur 1,22.5,479.2,82.4,Medium,Recommended
7,Wayanad,673575,Panniyur 1,18.6,484.8,83.5,Medium,Recommended
7,Wayanad,673575,Panniyur 1,21.0,447.7,87.8,Medium,Recommended
7,Wayanad,673575,Panniyur 1,25.5,391.6,81.3,High,Recommended
7,Wayanad,673575,Panniyur 1,24.4,347.9,82.4,High,Recommended
7,Wayanad,673593,Panniyur 1,21.8,327.8,85.0,High,Recommended
7,Wayanad,673593,Panniyur 1,19.3,336.3,80.7,High,Recommended
7,Wayanad,673593,Panniyur 1,22.8,334.1,86.7,High,Recommended
7,Wayanad,673593,Panniyur 1,23.7,318.9,82.2,Medium,Recommended
7,Wayanad,673593,Panniyur 1,20.3,551.7,88.4,High,Plant with Care
8,Wayanad,670644,Panniyur 1,26.2,315.4,92.0,High,Plant with Care
8,Wayanad,670644,Panniyur 1,23.9,430.1,76.4,High,Plant with Care
8,Wayanad,670644,Panniyur 1,22.5,395.7,95.0,High,Plant with Care
8,Wayanad,670644,Panniyur 1,22.0,405.8,77.4,High,Plant with Care
8,Wayanad,670644,Panniyur 1,25.5,443.8,80.9,High,Plant with Care
8,Wayanad,673121,Panniyur 1,23.8,421.5,81.7,High,Plant with Care
8,Wayanad,673121,Panniyur 1,23.5,461.1,87.3,High,Plant with Care
8,Wayanad,673121,Panniyur 1,26.5,410.0,86.1,High,Plant with Care
8,Wayanad,673121,Panniyur 1,20.4,563.8,87.3,High,Plant with Care
8,Wayanad,673121,Panniyur 1,22.1,269.2,85.4,High,Recommended
8,Wayanad,673575,Panniyur 1,25.2,352.2,80.8,High,Recommended
8,Wayanad,673575,Panniyur 1,25.8,587.3,76.6,High,Plant with Care
8,Wayanad,673575,Panniyur 1,22.4,369.0,86.3,High,Recommended
8,Wayanad,673575,Panniyur 1,26.6,426.1,83.3,Medium,Plant with Care
8,Wayanad,673575,Panniyur 1,28.4,275.0,89.7,Medium,Recommended
8,Wayanad,673593,Panniyur 1,22.4,372.5,82.6,High,Recommended
8,Wayanad,673593,Panniyur 1,22.5,323.9,83.0,High,Recommended
8,Wayanad,673593,Panniyur 1,23.5,511.7,88.6,High,Plant with Care
8,Wayanad,673593,Panniyur 1,23.1,374.9,88.8,Medium,Recommended
8,Wayanad,673593,Panniyur 1,24.2,359.8,91.2,High,Plant with Care
9,Wayanad,670644,Panniyur 1,25.6,214.2,83.7,High,Recommended
9,Wayanad,670644,Panniyur 1,25.7,435.8,82.7,High,Plant with Care
9,Wayanad,670644,Panniyur 1,20.2,291.7,86.7,High,Recommended
9,Wayanad,670644,Panniyur 1,22.9,174.0,80.1,High,Recommended
9,Wayanad,670644,Panniyur 1,19.2,235.4,87.3,High,Recommended
9,Wayanad,673121,Panniyur 1,25.5,298.6,82.4,High,Recommended
9,Wayanad,673121,Panniyur 1,21.8,293.5,88.5,Medium,Recommended
9,Wayanad,673121,Panniyur 1,24.5,320.1,84.4,Medium,Recommended
9,Wayanad,673121,Panniyur 1,24.0,305.1,80.4,High,Recommended
9,Wayanad,673121,Panniyur 1,21.6,297.9,77.6,Medium,Recommended
9,Wayanad,673575,Panniyur 1,26.2,280.1,87.9,Medium,Recommended
9,Wayanad,673575,Panniyur 1,25.3,371.6,89.8,High,Recommended
9,Wayanad,673575,Panniyur 1,20.8,591.1,82.9,High,Plant with Care
9,Wayanad,673575,Panniyur 1,22.8,368.1,80.9,High,Recommended
9,Wayanad,673575,Panniyur 1,24.1,375.5,78.2,High,Recommended
9,Wayanad,673593,Panniyur 1,23.9,376.5,82.1,Medium,Recommended
9,Wayanad,673593,Panniyur 1,21.1,284.2,89.9,High,Recommended
9,Wayanad,673593,Panniyur 1,25.6,419.3,83.6,Medium,Plant with Care
9,Wayanad,673593,Panniyur 1,25.7,375.6,86.6,High,Recommended
9,Wayanad,673593,Panniyur 1,24.4,75.0,87.5,Medium,Plant with Care
10,Wayanad,670644,Panniyur 1,24.1,297.2,82.7,High,Recommended
10,Wayanad,670644,Panniyur 1,23.6,85.8,75.0,Medium,Plant with Care
10,Wayanad,670644,Panniyur 1,24.0,317.5,71.7,High,Recommended
10,Wayanad,670644,Panniyur 1,22.7,254.7,90.0,High,Recommended
10,Wayanad,670644,Panniyur 1,22.7,226.9,88.4,High,Recommended
10,Wayanad,673121,Panniyur 1,23.2,253.7,90.5,High,Plant with Care
10,Wayanad,673121,Panniyur 1,26.8,276.6,77.2,High,Recommended
10,Wayanad,673121,Panniyur 1,25.4,350.3,75.6,High,Recommended
10,Wayanad,673121,Panniyur 1,24.6,288.4,83.8,High,Recommended
10,Wayanad,673121,Panniyur 1,24.8,249.4,81.4,Medium,Recommended
10,Wayanad,673575,Panniyur 1,23.1,208.4,95.0,High,Plant with Care
10,Wayanad,673575,Panniyur 1,24.1,167.6,86.4,Medium,Recommended
10,Wayanad,673575,Panniyur 1,22.9,235.0,85.5,Low,Plant with Care
10,Wayanad,673575,Panniyur 1,22.4,98.0,61.4,Low,Plant with Care
10,Wayanad,673575,Panniyur 1,23.5,288.5,76.3,High,Recommended
10,Wayanad,673593,Panniyur 1,26.9,312.4,95.0,High,Plant with Care
10,Wayanad,673593,Panniyur 1,25.5,337.3,78.2,Medium,Recommended
10,Wayanad,673593,Panniyur 1,23.4,215.0,85.5,Medium,Recommended
10,Wayanad,673593,Panniyur 1,23.9,180.8,85.2,Medium,Recommended
10,Wayanad,673593,Panniyur 1,26.2,189.9,74.1,Low,Plant with Care
11,Wayanad,670644,Panniyur 1,27.3,174.3,82.7,Medium,Recommended
11,Wayanad,670644,Panniyur 1,25.3,166.8,81.2,Medium,Recommended
11,Wayanad,670644,Panniyur 1,26.1,309.3,77.6,High,Recommended
11,Wayanad,670644,Panniyur 1,24.2,76.6,85.2,High,Plant with Care
11,Wayanad,670644,Panniyur 1,22.3,213.8,65.7,Medium,Recommended
11,Wayanad,673121,Panniyur 1,21.9,59.6,84.9,High,Plant with Care
11,Wayanad,673121,Panniyur 1,24.5,214.8,88.0,Medium,Recommended
11,Wayanad,673121,Panniyur 1,23.4,144.5,69.7,Medium,Recommended
11,Wayanad,673121,Panniyur 1,23.1,205.9,79.0,High,Recommended
11,Wayanad,673121,Panniyur 1,23.0,184.7,76.5,Medium,Recommended
11,Wayanad,673575,Panniyur 1,23.7,198.2,77.3,Medium,Recommended
11,Wayanad,673575,Panniyur 1,22.6,111.2,75.4,Low,Plant with Care
11,Wayanad,673575,Panniyur 1,25.3,268.6,76.2,High,Recommended
11,Wayanad,673575,Panniyur 1,22.9,209.6,85.2,High,Recommended
11,Wayanad,673575,Panniyur 1,24.5,123.8,79.3,Medium,Recommended
11,Wayanad,673593,Panniyur 1,25.5,268.3,86.1,High,Recommended
11,Wayanad,673593,Panniyur 1,26.4,187.2,80.6,High,Recommended
11,Wayanad,673593,Panniyur 1,26.9,321.7,86.3,High,Plant with Care
11,Wayanad,673593,Panniyur 1,21.8,271.7,85.0,High,Recommended
11,Wayanad,673593,Panniyur 1,26.0,267.9,70.2,High,Recommended
12,Wayanad,670644,Panniyur 1,18.3,41.1,76.1,High,Plant with Care
12,Wayanad,670644,Panniyur 1,27.1,48.3,58.8,High,Plant with Care
12,Wayanad,670644,Panniyur 1,19.1,6.7,84.6,Medium,Plant with Care
12,Wayanad,670644,Panniyur 1,22.9,23.1,84.6,Medium,Plant with Care
12,Wayanad,670644,Panniyur 1,23.2,65.0,68.3,High,Plant with Care
12,Wayanad,673121,Panniyur 1,18.7,7.6,74.0,High,Plant with Care
12,Wayanad,673121,Panniyur 1,21.3,73.3,81.3,Medium,Plant with Care
12,Wayanad,673121,Panniyur 1,17.4,44.8,74.9,High,Not Recommended
12,Wayanad,673121,Panniyur 1,21.2,34.6,68.9,Medium,Plant with Care
12,Wayanad,673121,Panniyur 1,19.2,90.7,62.2,Medium,Plant with Care
12,Wayanad,673575,Panniyur 1,18.6,105.8,59.0,Medium,Plant with Care
12,Wayanad,673575,Panniyur 1,22.1,46.8,67.4,Low,Plant with Care
12,Wayanad,673575,Panniyur 1,18.8,98.2,62.2,Medium,Plant with Care
12,Wayanad,673575,Panniyur 1,18.2,112.7,68.5,Low,Plant with Care
12,Wayanad,673575,Panniyur 1,20.9,45.6,79.2,Low,Plant with Care
12,Wayanad,673593,Panniyur 1,17.5,41.5,68.0,Medium,Not Recommended
12,Wayanad,673593,Panniyur 1,19.8,111.1,66.3,High,Plant with Care
12,Wayanad,673593,Panniyur 1,18.8,65.6,75.2,Low,Not Recommended
12,Wayanad,673593,Panniyur 1,21.6,105.9,74.6,Medium,Recommended
12,Wayanad,673593,Panniyur 1,17.9,48.8,70.5,Medium,Not Recommended
1,Wayanad,670644,Panniyur 5,20.0,44.7,51.9,Low,Not Recommended
1,Wayanad,670644,Panniyur 5,19.8,3.3,84.2,Low,Not Recommended
1,Wayanad,670644,Panniyur 5,18.6,22.3,75.8,Medium,Plant with Care
1,Wayanad,670644,Panniyur 5,20.8,31.4,81.8,Low,Not Recommended
1,Wayanad,670644,Panniyur 5,18.3,49.7,88.7,High,Plant with Care
1,Wayanad,673121,Panniyur 5,19.5,83.0,67.3,High,Plant with Care
1,Wayanad,673121,Panniyur 5,19.3,21.4,52.6,Low,Not Recommended
1,Wayanad,673121,Panniyur 5,19.3,69.5,57.4,Medium,Plant with Care
1,Wayanad,673121,Panniyur 5,19.1,56.1,73.2,High,Plant with Care
1,Wayanad,673121,Panniyur 5,20.0,26.7,80.0,Medium,Plant with Care
1,Wayanad,673575,Panniyur 5,22.8,92.3,58.8,High,Plant with Care
1,Wayanad,673575,Panniyur 5,20.3,39.5,73.5,High,Plant with Care
1,Wayanad,673575,Panniyur 5,19.8,82.6,79.9,High,Plant with Care
1,Wayanad,673575,Panniyur 5,22.5,79.3,79.9,Low,Not Recommended
1,Wayanad,673575,Panniyur 5,16.3,48.7,74.2,Low,Not Recommended
1,Wayanad,673593,Panniyur 5,18.1,6.9,61.5,High,Plant with Care
1,Wayanad,673593,Panniyur 5,22.5,70.2,70.9,Medium,Plant with Care
1,Wayanad,673593,Panniyur 5,18.4,57.6,83.6,Medium,Plant with Care
1,Wayanad,673593,Panniyur 5,20.9,44.2,56.9,Low,Not Recommended
1,Wayanad,673593,Panniyur 5,17.6,50.6,95.0,High,Not Recommended
2,Wayanad,670644,Panniyur 5,21.6,5.9,77.0,Low,Not Recommended
2,Wayanad,670644,Panniyur 5,15.0,106.1,77.7,High,Plant with Care
2,Wayanad,670644,Panniyur 5,17.7,29.8,81.3,Medium,Not Recommended
2,Wayanad,670644,Panniyur 5,19.5,40.5,65.5,High,Plant with Care
2,Wayanad,670644,Panniyur 5,19.2,39.3,46.0,Medium,Not Recommended
2,Wayanad,673121,Panniyur 5,21.6,45.0,84.2,Low,Not Recommended
2,Wayanad,673121,Panniyur 5,20.1,67.7,77.4,Low,Not Recommended
2,Wayanad,673121,Panniyur 5,18.4,48.2,57.8,Medium,Plant with Care
2,Wayanad,673121,Panniyur 5,19.4,96.8,53.7,Low,Not Recommended
2,Wayanad,673121,Panniyur 5,20.4,18.5,73.4,High,Plant with Care
2,Wayanad,673575,Panniyur 5,17.9,48.9,78.2,Low,Not Recommended
2,Wayanad,673575,Panniyur 5,20.5,50.0,59.2,Medium,Plant with Care
2,Wayanad,673575,Panniyur 5,18.9,32.9,54.9,High,Plant with Care
2,Wayanad,673575,Panniyur 5,21.9,51.1,78.8,Medium,Plant with Care
2,Wayanad,673575,Panniyur 5,17.6,43.2,95.0,Low,Not Recommended
2,Wayanad,673593,Panniyur 5,18.7,43.3,70.7,High,Plant with Care
2,Wayanad,673593,Panniyur 5,21.3,70.0,70.6,High,Plant with Care
2,Wayanad,673593,Panniyur 5,20.2,20.1,60.3,Medium,Plant with Care
2,Wayanad,673593,Panniyur 5,18.8,85.7,69.6,Medium,Plant with Care
2,Wayanad,673593,Panniyur 5,22.4,45.2,73.7,Medium,Plant with Care
3,Wayanad,670644,Panniyur 5,25.9,172.3,63.2,Low,Plant with Care
3,Wayanad,670644,Panniyur 5,27.8,109.8,72.3,Medium,Recommended
3,Wayanad,670644,Panniyur 5,24.9,123.2,60.4,Medium,Recommended
3,Wayanad,670644,Panniyur 5,27.4,56.3,73.4,Low,Not Recommended
3,Wayanad,670644,Panniyur 5,29.6,137.4,77.0,Medium,Recommended
3,Wayanad,673121,Panniyur 5,27.3,161.2,67.6,High,Recommended
3,Wayanad,673121,Panniyur 5,25.1,114.5,87.3,Medium,Recommended
3,Wayanad,673121,Panniyur 5,27.2,46.8,65.0,Low,Not Recommended
3,Wayanad,673121,Panniyur 5,24.6,111.2,82.8,High,Recommended
3,Wayanad,673121,Panniyur 5,29.0,34.2,70.3,Medium,Plant with Care
3,Wayanad,673575,Panniyur 5,27.0,191.8,74.8,Medium,Recommended
3,Wayanad,673575,Panniyur 5,31.5,129.4,76.5,Medium,Plant with Care
3,Wayanad,673575,Panniyur 5,26.5,140.3,66.1,Low,Not Recommended
3,Wayanad,673575,Panniyur 5,29.6,185.4,73.8,High,Recommended
3,Wayanad,673575,Panniyur 5,28.6,34.0,73.1,Low,Not Recommended
3,Wayanad,673593,Panniyur 5,24.7,63.5,69.7,Low,Not Recommended
3,Wayanad,673593,Panniyur 5,29.7,71.4,70.7,Medium,Plant with Care
3,Wayanad,673593,Panniyur 5,24.1,157.8,62.7,Medium,Recommended
3,Wayanad,673593,Panniyur 5,28.1,99.1,71.9,Low,Not Recommended
3,Wayanad,673593,Panniyur 5,25.9,111.5,62.6,High,Recommended
4,Wayanad,670644,Panniyur 5,29.3,53.6,75.2,Low,Not Recommended
4,Wayanad,670644,Panniyur 5,28.5,134.0,77.4,Low,Not Recommended
4,Wayanad,670644,Panniyur 5,24.3,107.1,84.3,Medium,Recommended
4,Wayanad,670644,Panniyur 5,27.5,131.9,72.6,High,Recommended
4,Wayanad,670644,Panniyur 5,27.8,95.8,72.7,Medium,Plant with Care
4,Wayanad,673121,Panniyur 5,29.5,207.0,72.8,Medium,Recommended
4,Wayanad,673121,Panniyur 5,30.4,107.1,78.8,Low,Not Recommended
4,Wayanad,673121,Panniyur 5,24.7,178.8,74.4,High,Recommended
4,Wayanad,673121,Panniyur 5,28.8,183.7,68.5,Medium,Recommended
4,Wayanad,673121,Panniyur 5,32.5,0.0,57.0,Low,Not Recommended
4,Wayanad,673575,Panniyur 5,28.4,110.5,78.7,High,Recommended
4,Wayanad,673575,Panniyur 5,27.1,112.3,81.1,High,Recommended
4,Wayanad,673575,Panniyur 5,30.0,38.6,65.2,Low,Not Recommended
4,Wayanad,673575,Panniyur 5,22.0,161.2,71.8,Medium,Recommended
4,Wayanad,673575,Panniyur 5,29.8,101.3,64.0,Low,Not Recommended
4,Wayanad,673593,Panniyur 5,26.9,156.9,81.4,Medium,Recommended
4,Wayanad,673593,Panniyur 5,27.3,134.8,70.0,Medium,Recommended
4,Wayanad,673593,Panniyur 5,27.4,70.6,70.1,Low,Not Recommended
4,Wayanad,673593,Panniyur 5,26.2,146.2,69.2,Medium,Recommended
4,Wayanad,673593,Panniyur 5,27.9,88.8,81.7,Medium,Plant with Care
5,Wayanad,670644,Panniyur 5,27.3,241.0,69.6,Medium,Recommended
